,categories,city,days,description,description_2,email,end_time,end_time_0,end_time_1,end_time_2,end_time_3,end_time_4,end_time_5,end_time_6,fax,id,lat,lng,logo_id,marker_id,path,phone,postal_code,start_time,start_time_0,start_time_1,start_time_2,start_time_3,start_time_4,start_time_5,start_time_6,state,store_id,street,time_per_day,title,website
184,64,South Ozone Park,,Rev. Rita Speller,Tue: 5:00PM-6:30PM,,,,,,,,,,,281,40.6750029,-73.815509,27,44,58ab4127e452b_pantry_logo2.png,718-529-1993,11420,,,,,,,,,NY,,134-10 Rockaway Boulevard,0,Deliverance Temple Church,
185,64,Bronx,,Darryl Humphrey,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,533,40.8263469,-73.921047,27,44,58ab4127e452b_pantry_logo2.png,718-410-7268,10451,,,,,,,,,NY,,198 East 161st Street,0,Department of Probation Bronx Office,
186,64,Brooklyn,,Carlos Melendez,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,529,40.6928259,-73.988692,27,44,58ab4127e452b_pantry_logo2.png,718-488-3604,11201,,,,,,,,,NY,,345 Adams Street,0,Department of Probation Brooklyn Office,
187,64,Manhattan,,Shatia Burks,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,531,40.8094469,-73.945345,27,44,58ab4127e452b_pantry_logo2.png,212-280-4804,10027,,,,,,,,,NY,,127 West 127 Street,0,Department of Probation Manhattan Office,
188,64,Jamaica,,Sharon Schinnery,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,530,40.715502,-73.791998,27,44,58ab4127e452b_pantry_logo2.png,718-657-7426,11432,,,,,,,,,NY,,162-24 Jamaica Avenue,0,Department of Probation Queens Office,
189,64,Staten Island,,Josephine Troino,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,532,40.633862,-74.075158,27,44,58ab4127e452b_pantry_logo2.png,718-876-7395,10301,,,,,,,,,NY,,340 Bay Street,0,Department of Probation Staten Island Office,
190,64,Manhattan,,Hattie Mitchell,Mon: 10:00AM-12:00PM|-      -|Thu: 10:00AM-12:00PM,,,,,,,,,,,70,40.7174679,-73.979528,27,44,58ab4127e452b_pantry_logo2.png,212-674-3341,10002,,,,,,,,,NY,,280 Rivington Street,0,Dewitt Reformed Church,
191,65,Bronx,,Delores Mack,Mon: 9:30AM-2:00PM|-      -|Wed: 9:30AM-2:00PM|-      -|Thu: 9:30AM-2:00PM,,,,,,,,,,,666,40.8929649,-73.856078,28,44,58ab42aa3f633_kitchen.png,718-994-5956,10466,,,,,,,,,NY,,732 East 233rd Street,0,East 233rd Street Senior Center,
192,66,Bronx,,,Mon-Thu 10:00AM-1:00pm   ,,,,,,,,,,,726,40.8098035,-73.9276842,46,44,snap_logo.png,718-665-2168 ext. 709,10454,,,,,,,,,NY,,188 Lincoln Ave,0,East Side House Settlement - Mitchell Senior Center,
193,65,Bronx,,Angela Phillips,Thu: 11:00AM-6:30PM|-      -|Thu: 5:30PM-6:30PM,,,,,,,,,,,620,40.8715949,-73.847548,28,44,58ab42aa3f633_kitchen.png,212-547-5528 ,10469,,,,,,,,,NY,,3154 Fish Avenue,0,Eastchester Presbyterian Church,
194,64,Bronx,,Paula Griffith,Sat: 10:00AM-11:30AM,,,,,,,,,,,481,40.881281,-73.863639,27,44,58ab4127e452b_pantry_logo2.png,718-655-2873,10467,,,,,,,,,NY,,708 East 216th Street,0,Ebenezer Pilgrim Holiness Church,
195,64,Brooklyn,,Bruce Johnson,Wed: 10:30AM-1:00PM,,,,,,,,,,,44,40.6676209,-73.921488,27,44,58ab4127e452b_pantry_logo2.png,718-778-1071,11212,,,,,,,,,NY,,1234 East New York Avenue,0,Ebenezer SDA Church,
196,65,Brooklyn,,Bruce Johnson,Sun: 12:30PM-2:00PM,,,,,,,,,,,616,40.6676209,-73.921488,28,44,58ab42aa3f633_kitchen.png,718-778-7900,11212,,,,,,,,,NY,,1234 East New York Avenue,0,Ebenezer SDA Church,
197,64,Bronx,,Drena Woodward,Thu: 10:00AM-12:00PM,,,,,,,,,,,524,40.8148419,-73.926917,27,44,58ab4127e452b_pantry_logo2.png,646-327-6254,10451,,,,,,,,,NY,,212 East 141st Street,0,ECO Client's Choice Food Pantry,
198,64,Manhattan,,Tara Rullo,Thu: 11:00AM-2:00PM,,,,,,,,,,,154,40.744459,-73.997239,27,44,58ab4127e452b_pantry_logo2.png,212-780-5436,10003,,,,,,,,,NY,154,331 East 12th Street,0,Educational Alliance (Project ORE),
199,67,Manhattan,,Tara Rullo,Thu: 11:00AM-2:00PM,,,,,,,,,,,765,40.744459,-73.997239,47,44,kosher_logo.png,212-780-5436,10003,,,,,,,,,NY,,331 East 12th Street,0,Educational Alliance (Project ORE),
200,64,Corona,,Larinda  C. Hooks,Wed: 1:30PM-2:30PM,,,,,,,,,,,107,40.757795,-73.861637,27,44,58ab4127e452b_pantry_logo2.png,646-462-2131,11368,,,,,,,,,NY,,107-20 Northern Blvd,0,Elmcor Youth & Adult Activities Inc.,
201,64,Richmond Hill,,Anthony Miranda,Thu: 7:00AM-7:00PM|-      -|Fri: 9:00AM-11:00AM,,,,,,,,,,,325,40.695649,-73.836558,27,44,58ab4127e452b_pantry_logo2.png,917-418-7906,11418,,,,,,,,,NY,,87-47 111th Street,0,Elohim Community Development and Outreach Inc.,
202,64,Bronx,,Bishop Middleton,Wed: 5:00PM-6:00PM,,,,,,,,,,,425,40.8314239,-73.879799,27,44,58ab4127e452b_pantry_logo2.png,347-380-0553,10472,,,,,,,,,NY,,1310 Elder Avenue,0,Emanuel Pentecostal Faith Church,
203,64,Manhattan,,Brother Omar,Wed: 2:00PM-5:00PM,,,,,,,,,,,71,40.8054449,-73.949912,27,44,58ab4127e452b_pantry_logo2.png,212-749-9404,10027,,,,,,,,,NY,,160 West 120th Street,0,Emmaus House Inc.,
204,66,Manhattan,,,Tue - Thu 9:00AM-2:00PM ,,,,,,,,,,,740,40.7615078,-73.9855927,46,44,snap_logo.png,212-581-2910 ext. 125,10019,,,,,,,,,NY,,239 WEST 49TH STREET ,0,ENCORE SENIOR CENTER ,
205,64,Forest Hills,,Lali Janash,Tue: 9:00AM-3:30PM|-      -|Wed: 9:00AM-3:30PM|-      -|Thu: 9:00AM-3:30PM,,,,,,,,,,,205,40.7295269,-73.847863,27,44,58ab4127e452b_pantry_logo2.png,718-268-5011ext 621,11375,,,,,,,,,NY,,66-05 108th Street,0,Esther Grunblat Center of Central Queens,
206,67,Forest Hills,,Lali Janash,Tue: 9:00AM-3:30PM Wed: 9:00AM-3:30PM Thu: 9:00AM-3:30PM,,,,,,,,,,,769,40.7295269,-73.847863,47,44,kosher_logo.png,718-268-5011ext 621,11375,,,,,,,,,NY,,66-05 108th Street,0,Esther Grunblat Center of Central Queens,
207,64,Long Island City,,Andrew Marko,Sat: 9:00AM-12:00PM,,,,,,,,,,,554,40.753925,-73.936959,27,44,58ab4127e452b_pantry_logo2.png,917-213-5452,11101,,,,,,,,,NY,,39-21 Cresent St.,0,Evangel Food Pantry,
208,64,Elmhurst,,Sara Manus,Fri: 9:00AM-11:00AM,,,,,,,,,,,375,40.7416029,-73.873397,27,44,58ab4127e452b_pantry_logo2.png,347-742-7614,11373,,,,,,,,,NY,,89-16 48th Avenue,0,Evangelical Church Christ is the Light,
209,64,Bronx,,Juana Ramos,Wed: 9:00AM-11:00AM,,,,,,,,,,,239,40.809953,-73.917784,27,44,58ab4127e452b_pantry_logo2.png,718-585-6818,10454,,,,,,,,,NY,,344 Brook Avenue,0,Evangelical Garifuna Church,
210,64,Bronx,,Preston Jackson,Sat: 9:00AM-1:00PM,,,,,,,,,,,16,40.8281599,-73.901758,27,44,58ab4127e452b_pantry_logo2.png,646-327-6254,10458,,,,,,,,,NY,,237 East 204th Street,0,Evangelistic Communities Outreach Bx,
211,64,Manhattan,,Francisco Bido,Thu: 8:00AM-10:00AM,,,,,,,,,,,553,40.830106,-73.94403,27,44,58ab4127e452b_pantry_logo2.png,(347) 618-1162,10031,,,,,,,,,NY,,1875 Amsterdam Avenue,0,Every Day is a Miracle,
212,64,Bronx,,Maria Estrada,Fri: 11:00AM-12:30PM,,,,,,,,,,,557,40.842736,-73.846473,27,44,58ab4127e452b_pantry_logo2.png,347-618-1162 ext. 700,10561,,,,,,,,,NY,,2626 East Tremont Avenue,0,Every Day is a Miracle - Harvest Hand Food Pantry,
213,64,Bronx,,Maria Estrada,Fri: 12:00PM-1:15PM,,,,,,,,,,,451,40.8121269,-73.920156,27,44,58ab4127e452b_pantry_logo2.png,646-671-4360,10468,,,,,,,,,NY,,2427 Morris Avenue,0,Every Day is a Miracle co The Almond Tree Church,
214,64,Manhattan,,Victoria Morales,Thu: 12:00AM-2:00PM,,,,,,,,,,,196,40.801847,-73.951311,27,44,58ab4127e452b_pantry_logo2.png,212-663-7772,10026,,,,,,,,,NY,,123 West 115th Street,0,Faces NY Inc.,
215,64,Bronx,,Ray Belanfante,Sat: 10:00AM-12:00PM,,,,,,,,,,,458,40.885572,-73.854901,27,44,58ab4127e452b_pantry_logo2.png,718-882-6717,10466,,,,,,,,,NY,,3956 Bronxwood Avenue,0,Faith Apostolic Gospel Temple,
216,65,Brooklyn,,Carlos Haynes,Sat: 9:30AM-12:00PM,,,,,,,,,,,629,40.68947,-73.922179,28,44,58ab42aa3f633_kitchen.png,646-431-9729,11221,,,,,,,,,NY,,1014-18 Gates Avenue,0,Faith Assemblies,
217,64,Brooklyn,,Carlos Haynes,Sat: 9:00AM-12:00PM,,,,,,,,,,,292,40.68947,-73.922179,27,44,58ab4127e452b_pantry_logo2.png,646-431-9729,11221,,,,,,,,,NY,,1014-18 Gates Avenue,0,Faith Assemblies of God,
218,64,Brooklyn,,Michelle John,Fri: 10:30AM-2:00PM|-      -|Sat: 9:00AM-12:00PM,,,,,,,,,,,333,40.680287,-73.930841,27,44,58ab4127e452b_pantry_logo2.png,718-771-8061,11233,,,,,,,,,NY,,121 Chauncey Street,0,Faith Based Food Distribution Dev. Corp.,
219,64,Brooklyn,,Cherise Henderson,Mon: 8:00AM-6:00PM|-      -|Thu: 3:00PM-6:00PM,,,,,,,,,,,311,40.6728469,-73.954282,27,44,58ab4127e452b_pantry_logo2.png,917-584-2942,11216,,,,,,,,,NY,,1476 Bedford Avenue,0,Family Life Development Center,
220,64,Brooklyn,,Issa Nbiba,Mon: 9:00AM-1:00PM|-      -|Wed: 9:00AM-1:00PM,,,,,,,,,,,182,40.684313,-73.909081,27,44,58ab4127e452b_pantry_logo2.png,718-455-6010,11207,,,,,,,,,NY,,1420 Bushwick Avenue,0,"Family Services Network of NY, Inc.",
221,64,Bronx,,Imelda Reece,Wed: 10:00AM-4:00PM,,,,,,,,,,,434,40.8775989,-73.865716,27,44,58ab4127e452b_pantry_logo2.png,914-414 -2697,10465,,,,,,,,,NY,,3031 Cross Bronx Expressway Ext,0,Family Worship Center Church of God of Prophecy,
222,64,Manhattan,,Msgr W. Harris,Tue: 10:00AM-11:00AM,,,,,,,,,,,189,40.825985,-73.937712,27,44,58ab4127e452b_pantry_logo2.png,212-690-7555,10039,,,,,,,,,NY,,276 West 151st Street,0,Father Creavins Food Pantry,
223,64,Manhattan,,Marian Hutchins,Tue: 6:00PM-7:00PM|-      -|Sat: 10:00AM-11:00AM,,,,,,,,,,,197,40.7280459,-73.980762,27,44,58ab4127e452b_pantry_logo2.png,212-375-1765,10009,,,,,,,,,NY,,543-545 East 11th Street,0,Father's Heart Ministries,
224,65,Manhattan,,Marian Hutchins,Tue: 6:00PM-7:00PM|-      -|Sat: 10:00AM-11:00AM,,,,,,,,,,,657,40.7280459,-73.980762,28,44,58ab42aa3f633_kitchen.png,212-375-1765,10009,,,,,,,,,NY,,543-545 East 11th Street,0,Father's Heart Ministries,
225,64,Staten Island,,Jack Martz,Sat: 11:00AM-1:00PM,,,,,,,,,,,130,40.6297739,-74.081235,27,44,58ab4127e452b_pantry_logo2.png,917-868-5670,10304,,,,,,,,,NY,,175 Beach Street,0,"Feeding with TLC, Inc.",
226,65,Staten Island,,Margaret-Ann O'Donnell,Sat: 12:00PM-1:00PM,,,,,,,,,,,606,40.630493,-74.081185,28,44,58ab42aa3f633_kitchen.png,718-273-6766,10304,,,,,,,,,NY,,175 Beach Street,0,"Feeding with TLC, Inc.",
227,64,Brooklyn,,Ketty Joseph,Thu: 10:00AM-11:00AM,,,,,,,,,,,291,40.6431389,-73.957775,27,44,58ab4127e452b_pantry_logo2.png,718-284-1809,11226,,,,,,,,,NY,,1120 Flatbush Avenue,0,Fernande Valme Ministries Inc.,
228,64,Queens,,Keica Edwards,Sat: 12:00PM-3:00PM,,,,,,,,,,,514,40.7635409,-73.87242,27,44,58ab4127e452b_pantry_logo2.png,718-446-0200,11369,,,,,,,,,NY,,100-10 Astoria Boulevard,0,First Baptist Church,
229,65,East Elmhurst,,Gilda Berry,Wed: 12:00PM-2:00PM,,,,,,,,,,,661,40.762971,-73.874634,28,44,58ab42aa3f633_kitchen.png,718-446-0200,11369,,,,,,,,,NY,,100-10 Astoria Boulevard,0,First Baptist Church,
230,64,Far Rockaway,,James Gilliam,Sat: 1:00PM-3:00PM,,,,,,,,,,,565,40.60696,-73.753315,27,44,58ab4127e452b_pantry_logo2.png,718-327-1114,11691,,,,,,,,,NY,565,21-23 Birdsall Avenue,0,First Church of God,
231,64,St. Albans,,Rev. Armstead,Sat: 9:00AM-11:00AM,,,,,,,,,,,138,40.690235,-73.763346,27,44,58ab4127e452b_pantry_logo2.png,718-712-4831,11412,,,,,,,,,NY,,187-10 Baisley Blvd,0,First Church of God in Christ,
232,65,St. Albans,,Rev. Armstead,Wed: 12:00PM-1:30PM,,,,,,,,,,,643,40.690235,-73.763346,28,44,58ab42aa3f633_kitchen.png,718-712-4831,11412,,,,,,,,,NY,,187-10 Baisley Blvd,0,First Church of God in Christ,
233,64,Brooklyn,,Jane Woland,Thu: 10:00AM-11:00AM,,,,,,,,,,,444,40.696911,-73.993317,27,44,58ab4127e452b_pantry_logo2.png,917-754-6572,11201,,,,,,,,,NY,,124 Henry Street,0,First Presbyterian Church,
234,64,Jamaica,,Betty Baker,Tue: 10:00AM-12:00PM|-      -|Wed: 5:30PM-6:30PM|-      -|Sat: 9:00AM-11:00AM,,,,,,,,,,,170,40.715321,-73.802837,27,44,58ab4127e452b_pantry_logo2.png,718-526-4775 ext.29,11432,,,,,,,,,NY,,89-60 164th Street,0,First Presbyterian Church Of Jamaica,
235,65,Jamaica,,Betty Baker,Wed: 5:30PM-6:30PM,,,,,,,,,,,631,40.715321,-73.802837,28,44,58ab42aa3f633_kitchen.png,718-526-4775 ,11432,,,,,,,,,NY,,89-60 164th Street,0,First Presbyterian Church Of Jamaica,
236,64,Springfield Gardens,,Barbara Smith,Wed: 11:00AM-12:00PM,,,,,,,,,,,362,40.6765589,-73.755318,27,44,58ab4127e452b_pantry_logo2.png,718-723-3679,11413,,,,,,,,,NY,,216-02 137th Avenue,0,First Presbyterian Church of Springfield Gardens,
237,64,Far Rockaway,,Claudia Milton,Sat: 9:00AM-10:30AM,,,,,,,,,,,355,40.6091929,-73.746701,27,44,58ab4127e452b_pantry_logo2.png,718-909-5953,11691,,,,,,,,,NY,,896 Central Avenue,0,First Presbyterian Russell Sage,
238,65,Jamaica,,Delores Wilkins,Mon: 5:00PM-6:30PM,,,,,,,,,,,626,40.7089649,-73.789946,28,44,58ab42aa3f633_kitchen.png,718-658-6333,11432,,,,,,,,,NY,,159-29 90th Avenue,0,First Reformed Church of Jamaica,
239,64,Staten Island,,Rev. Belinda Curtis ,Tue: 10:00AM-2:00PM,,,,,,,,,,,299,40.6378369,-74.079738,27,44,58ab4127e452b_pantry_logo2.png,347-465-4552,10301,,,,,,,,,NY,,109 Victory Blvd,0,First United Christian Church,
240,64,Jamaica,,Joyce Carter-Thomas,Mon: 8:30AM-9:30AM,,,,,,,,,,,109,40.7098739,-73.800843,27,44,58ab4127e452b_pantry_logo2.png,718-739-2269,11432,,,,,,,,,NY,,162-10 Highland Avenue,0,First United Methodist Church of Jamaica,
241,64,Brooklyn,,Marva Andrews,Mon: 11:00AM-1:00PM,,,,,,,,,,,246,40.648079,-73.959524,27,44,58ab4127e452b_pantry_logo2.png,347-279-8181,11226,,,,,,,,,NY,,261 East 21st  Street,0,Flatbush SDA Church,
242,64,Flushing,,Paul Engel,Tue: 10:30PM-3:00PM,,,,,,,,,,,393,40.7548,-73.819446,27,44,58ab4127e452b_pantry_logo2.png,718-463-0434,11355,,,,,,,,,NY,,4343 Bowne Street,0,Flushing Jewish Community Council,
243,67,Flushing,,Paul Engel,Tue: 10:30PM-3:00PM,,,,,,,,,,,781,40.7548,-73.819446,47,44,kosher_logo.png,718-463-0434,11355,,,,,,,,,NY,,4343 Bowne Street,0,Flushing Jewish Community Council,
244,64,Brooklyn,,Erin Feely-Nahem,Tue: 1:00PM-2:00PM|-      -|Tue: 5:00PM-5:30PM|-      -|Thu: 1:00PM-2:00PM|-      -|Thu: 5:00PM-5:30PM,,,,,,,,,,,386,40.678249,-74.013985,27,44,58ab4127e452b_pantry_logo2.png,718-624-1950,11231,,,,,,,,,NY,,165 Conover Street,0,Food First,
245,64,Brooklyn,,Erin Feely-Nahem,Wed: 11:00AM-1:00PM,,,,,,,,,,,231,40.678249,-74.013985,27,44,58ab4127e452b_pantry_logo2.png,718-624-1950,11231,,,,,,,,,NY,,165 Conover Street,0,"Food First, Inc.",
246,64,Forest Hills,,Toolarie Iqbal ,Thu: 8:30AM-9:30AM,,,,,,,,,,,563,40.7357319,-73.850773,27,44,58ab4127e452b_pantry_logo2.png,718-699-1010 ,11375,,,,,,,,,NY,,108-25 62nd Drive,0,Forest Hills Senior Center,
247,64,Brooklyn,,Sharron Trotman,Fri: 10:00AM-12:30PM,,,,,,,,,,,497,40.6389789,-73.958861,27,44,58ab4127e452b_pantry_logo2.png,347-435-3287,11226,,,,,,,,,NY,,"961 Ocean Avenue, Lower Level",0,Fort Greene Council Hazel Brooks Neighborhood Ctr.,
248,64,Brooklyn,,Sharron Trotman,Tue: 10:00AM-12:00PM,,,,,,,,,,,485,40.674953,-73.924942,27,44,58ab4127e452b_pantry_logo2.png,718-756-8400,11233,,,,,,,,,NY,,447 Kingsborough 4th Walk,0,Fort Greene Hugh Gilroy Senior Center,
249,64,Manhattan,,Sr. Marie Madeline,Fri: 2:00PM-6:00PM,,,,,,,,,,,212,40.7971319,-73.934545,27,44,58ab4127e452b_pantry_logo2.png,212-876-5855,10035,,,,,,,,,NY,,2290 1st Avenue,0,Fraternite Notre Dame,
250,65,Manhattan,,Sr. Marie Magdelene,Tue: 10:30AM-1:00PM|-      -|Wed: 10:30AM-1:00PM|-      -|Thu: 10:30AM-1:00PM|-      -|Fri: 10:30AM-1:00PM,,,,,,,,,,,637,40.7971319,-73.934545,28,44,58ab42aa3f633_kitchen.png,212-876-5855,10035,,,,,,,,,NY,,2290 1st Avenue,0,Fraternite Notre Dame,
251,64,Manhattan,,Rosalin Disla-Vasquez,Wed: 9:00AM-12:00PM,,,,,,,,,,,369,40.798757,-73.938263,27,44,58ab4127e452b_pantry_logo2.png,347-380-1436,10035,,,,,,,,,NY,,229 East 118th Street (Ground Floor),0,Friendly Hands Ministry Inc.,
252,65,Manhattan,,Domingo Vazquez,Mon: 12:00PM-2:00PM|-      -|Tue: 12:00PM-2:00PM|-      -|Thu: 12:00PM-2:00PM,,,,2:00 PM,2:00 PM,,2:00 PM,,,,699,40.798757,-73.938263,28,56,58ab42aa3f633_kitchen.png,347-380-1436,10035,,,12:00 PM,12:00 PM,,12:00 PM,,,NY,699,229 East 118th Street (Ground Floor),0,Friendly Hands Ministry Inc.,
253,64,Brooklyn,,Wanza Leftwich,Wed: 5:00PM-7:00PM,,,,,,,,,,,521,40.668385,-73.87791,27,44,58ab4127e452b_pantry_logo2.png,718-927-0476,11208,,,,,,,,,NY,,900 New Lots Ave,0,Full Effect Gospel Ministries,
254,64,Brooklyn,,Angeleith Brown,Wed: 5:00PM-6:00PM,,,,,,,,,,,412,40.664366,-73.95662,27,44,58ab4127e452b_pantry_logo2.png,718-940-9687,11225,,,,,,,,,NY,,131 Sullivan Place,0,Full Gospel Assembly,
255,64,Far Rockaway,,Saywalla Kesselly,Sat: 10:00AM-12:00PM,,,,,,,,,,,217,40.595013,-73.773846,27,44,58ab4127e452b_pantry_logo2.png,718-327-2221,11691,,,,,,,,,NY,,361 Beach 42nd Street,0,Full Gospel Tabernacle Food Pantry,
256,64,Bronx,,Michael Rush,Fri: 11:30AM-1:00PM,,,,,,,,,,,566,40.846268,-73.898443,27,44,58ab4127e452b_pantry_logo2.png,718-294-3401,10457,,,,,,,,,NY,,1874 Washington Avenue,0,Garden of Prayer,
257,64,St. Albans,,Andre Broady,Fri: 9:00AM-12:30PM,,,,,,,,,,,490,40.7061789,-73.757955,27,44,58ab4127e452b_pantry_logo2.png,917-567-5745,11412,,,,,,,,,NY,,195-12 Hollis Avenue,0,Genesis Transitional Housing Ministries Inc.,
258,64,Bronx,,Tammy Brunson ,Thu: 7:30AM-9:30AM,,,,,,,,,,,17,40.843065,-73.889694,27,44,58ab4127e452b_pantry_logo2.png,347-948-0772,10460,,,,,,,,,NY,,771 Fairmount Place,0,Gethsemane Baptist Church,
259,64,Brooklyn,,Antoine Vaval,Sun: 12:00PM-2:00PM|-      -|Wed: 5:00PM-7:00PM,,,,,,,,,,,351,40.663963,-73.950394,27,44,58ab4127e452b_pantry_logo2.png,(347)267-5145,11225,,,,,,,,,NY,,357 Empire Blvd.,0,Gethsemane SDA Church,
260,64,Rosedale,,Linda Dail,Wed: 1:00PM-2:00PM,,,,,,,,,,,317,40.674373,-73.75072,27,44,58ab4127e452b_pantry_logo2.png,718-949-8662,11413,,,,,,,,,NY,,145-41 228th Street,0,Gethsemane Soul Saving Outreach,
261,64,Bronx,,Morelba Fernandez,Tue: 12:00PM-3:00PM|-      -|Fri: 12:00PM-3:00PM,,,,,,,,,,,226,40.817701,-73.904313,27,44,58ab4127e452b_pantry_logo2.png,347-326-6559 ,10455,,,,,,,,,NY,,800 East 156th Street,0,Give Them To Eat,
262,65,Bronx,,Morelba Fernandez,Tue: 2:00PM-5:00PM,,,,,,,,,,,696,40.817701,-73.904313,28,44,58ab42aa3f633_kitchen.png,347-326-6559 ,10455,,,,,,,,,NY,,800 East 156th Street,0,Give Them To Eat,
263,64,Brooklyn,,Marlyn Corder,Thu: 10:00AM-12:00PM,,,,,,,,,,,327,40.6750789,-73.917237,27,44,58ab4127e452b_pantry_logo2.png,347-432-3065,11233,,,,,,,,,NY,,2134  Dean Street,0,Glover Memorial,
264,65,Brooklyn,,Marlyn Corder,Mon: 9:00AM-12:00PM,,,,,,,,,,,645,40.6750789,-73.917237,28,44,58ab42aa3f633_kitchen.png,347-432-4065,11233,,,,,,,,,NY,,2134 Dean Street,0,Glover Memorial BC,
265,64,New  York,,Lenore Caliolio,Wed: 1:00PM-4:00PM|-      -|Thu: 11:00AM-2:00PM|-      -|Fri: 1:00PM-4:00PM,,,,,,,,,,,174,40.753385,-73.99842,27,44,58ab4127e452b_pantry_logo2.png,212-367-1261,10018,,,,,,,,,NY,,307 West 38th Street,0,GMHC Food Pantry,
266,65,New  York,,Gloria Flores,Mon: 12:00PM-2:45PM|-      -|Tue: 12:00PM-2:45PM|-      -|Wed: 12:00PM-2:45PM|-      -|Thu: 12:00PM-2:45PM|-      -|Fri: 5:00PM-7:45PM,,,,,,,,,,,633,40.753385,-73.99842,28,44,58ab42aa3f633_kitchen.png,212-367-1257,10018,,,,,,,,,NY,,307 West 38th Street,0,GMHC Meals Program,
267,64,Brooklyn,,Minister Kilkenry,Tue: 9:00AM-12:00PM|-      -|Thu: 9:00AM-12:00PM,,,,,,,,,,,45,40.653612,-73.934042,27,44,58ab4127e452b_pantry_logo2.png,718-913-0100,11203,,,,,,,,,NY,,661 Linden Boulevard,0,God's Battalion Prayer Church,
268,64,Brooklyn,,Ms. Glenda Bowman,Tue: 11:00AM-12:00PM,,,,,,,,,,,267,40.674204,-73.922121,27,44,58ab4127e452b_pantry_logo2.png,347-234-3828,11233,,,,,,,,,NY,,438 Ralph Avenue,0,"God's Deliverance Temple, Inc.",
269,64,Manhattan,,Fior Damiani,Thu: 8:30AM-10:30AM,,,,,,,,,,,401,40.792577,-73.94699,27,44,58ab4127e452b_pantry_logo2.png,212-369-0505,10029,,,,,,,,,NY,,115 East 106th Street,0,Good Neighbor Presbyterian Church,
270,64,Brooklyn,,Edna John,Sat: 11:00AM-1:00PM,,,,,,,,,,,396,40.6739359,-73.884336,27,44,58ab4127e452b_pantry_logo2.png,718-235-0065,11208,,,,,,,,,NY,,442 Cleveland Street,0,Good News Deliverance Tabernacle,
271,64,Manhattan,,Victoria McGee,Sat: 8:00AM-10:30AM,,,,,,,,,,,73,40.868693,-73.921257,27,44,58ab4127e452b_pantry_logo2.png,212-567-1300,10034,,,,,,,,,NY,,104 Cooper Street,0,Good Shepherd Food Pantry,
272,64,Jamaica,,Ms. Louise Pierre,Tue: 7:00PM-9:00PM|-      -|Thu: 7:00PM-9:00PM|-      -|Sat: 10:00AM-12:00PM,,,,,,,,,,,385,40.6969929,-73.759741,27,44,58ab4127e452b_pantry_logo2.png,718-454-0192,11412,,,,,,,,,NY,,109-14 Farmers Boulevard,0,Gospel Assembly Food Pantry,
273,64,Bronx,,Rev. Verdell Mack,Tue: 8:30AM-3:30PM,,,,,,,,,,,179,40.8247059,-73.90848,27,44,58ab4127e452b_pantry_logo2.png,718-325-5624,10456,,,,,,,,,NY,,3265 Third Avenue,0,Gospel Hill Baptist Church,
274,64,Brooklyn,,Cynthia Green,Sat: 10:00AM-1:00PM,,,,,,,,,,,378,40.648634,-73.955273,27,44,58ab4127e452b_pantry_logo2.png,718-284-3497,11226,,,,,,,,,NY,,2314 Snyder Avenue,0,Gospel Tabernacle Church of Jesus Christ Inc.,
275,64,Bronx,,Daisy Clemetson,Thu: 10:00AM-12:00PM,,,,,,,,,,,169,40.8401619,-73.883491,27,44,58ab4127e452b_pantry_logo2.png,718-542-1946,10460,,,,,,,,,NY,,1909 Vyse Avenue,0,Grace Episcopal Church,
276,65,Bronx,,Daisy Clemetson,Tue: 12:00PM-2:00PM|-      -|Sat: 12:00PM-2:00PM,,,,,,,,,,,630,40.8401619,-73.883491,28,44,58ab42aa3f633_kitchen.png,646-418-9144,10460,,,,,,,,,NY,,1909 Vyse Avenue,0,Grace Episcopal Church,
277,65,Brooklyn,,Pauline Coppin,Sat: 11:00AM-1:00PM,,,,,,,,,,,684,40.661861,-73.957058,28,44,58ab42aa3f633_kitchen.png,718-287-4343,11225,,,,,,,,,NY,,1800 Bedford Avenue,0,Grace Reformed Church of Flatbush,
